model,query_idx,condition,length_ratio,token_overlap,cmsc
gemma_4_e2b,1668,unrestricted,0.0503,0.0,0.0251
gemma_4_e2b,1669,unrestricted,,,
gemma_4_e2b,1670,unrestricted,,,
gemma_4_e2b,1671,unrestricted,,,
gemma_4_e2b,1672,unrestricted,0.7882,0.0,0.3941
gemma_4_e2b,1673,unrestricted,,,
gemma_4_e2b,1674,unrestricted,,,
gemma_4_e2b,1675,unrestricted,,,
gemma_4_e2b,1676,unrestricted,,,
gemma_4_e2b,1677,unrestricted,0.9029,0.013,0.458
gemma_4_e2b,1678,unrestricted,0.0394,0.0,0.0197
gemma_4_e2b,1679,unrestricted,,,
gemma_4_e2b,1680,unrestricted,,,
gemma_4_e2b,1681,unrestricted,,,
gemma_4_e2b,1682,unrestricted,,,
gemma_4_e2b,1683,unrestricted,,,
gemma_4_e2b,1684,unrestricted,0.012,0.0,0.006
gemma_4_e2b,1685,unrestricted,,,
gemma_4_e2b,1686,unrestricted,0.0098,0.0,0.0049
gemma_4_e2b,1687,unrestricted,0.0143,0.0,0.0072
gemma_4_e2b,1688,unrestricted,0.0513,0.0,0.0257
gemma_4_e2b,1689,unrestricted,,,
gemma_4_e2b,1690,unrestricted,,,
gemma_4_e2b,1691,unrestricted,,,
gemma_4_e2b,1692,unrestricted,,,
gemma_4_e2b,1693,unrestricted,,,
gemma_4_e2b,1694,unrestricted,,,
gemma_4_e2b,1695,unrestricted,0.0206,0.0,0.0103
gemma_4_e2b,1696,unrestricted,,,
gemma_4_e2b,1697,unrestricted,,,
gemma_4_e2b,1698,unrestricted,,,
gemma_4_e2b,1699,unrestricted,,,
gemma_4_e2b,1700,unrestricted,0.9179,0.0,0.459
gemma_4_e2b,1701,unrestricted,,,
gemma_4_e2b,1702,unrestricted,,,
gemma_4_e2b,1703,unrestricted,,,
gemma_4_e2b,1704,unrestricted,0.9988,0.0,0.4994
gemma_4_e2b,1705,unrestricted,,,
gemma_4_e2b,1706,unrestricted,,,
gemma_4_e2b,1707,unrestricted,0.0152,0.0,0.0076
gemma_4_e2b,1708,unrestricted,,,
gemma_4_e2b,1709,unrestricted,0.885,0.0,0.4425
gemma_4_e2b,1710,unrestricted,0.024,0.0,0.012
gemma_4_e2b,1711,unrestricted,,,
gemma_4_e2b,1712,unrestricted,,,
gemma_4_e2b,1713,unrestricted,,,
gemma_4_e2b,1714,unrestricted,,,
gemma_4_e2b,1715,unrestricted,,,
gemma_4_e2b,1716,unrestricted,,,
gemma_4_e2b,1717,unrestricted,,,
gemma_4_e2b,1718,unrestricted,0.0147,0.0,0.0073
gemma_4_e2b,1719,unrestricted,,,
gemma_4_e2b,1720,unrestricted,,,
gemma_4_e2b,1721,unrestricted,,,
gemma_4_e2b,1722,unrestricted,,,
gemma_4_e2b,1723,unrestricted,,,
gemma_4_e2b,1724,unrestricted,,,
gemma_4_e2b,1725,unrestricted,0.7792,0.0,0.3896
gemma_4_e2b,1726,unrestricted,,,
gemma_4_e2b,1727,unrestricted,0.4531,0.0,0.2266
gemma_4_e2b,1728,unrestricted,,,
gemma_4_e2b,1729,unrestricted,,,
gemma_4_e2b,1730,unrestricted,,,
gemma_4_e2b,1731,unrestricted,0.9116,0.0278,0.4697
gemma_4_e2b,1732,unrestricted,,,
gemma_4_e2b,1733,unrestricted,,,
gemma_4_e2b,1734,unrestricted,,,
gemma_4_e2b,1735,unrestricted,,,
gemma_4_e2b,1736,unrestricted,,,
gemma_4_e2b,1737,unrestricted,,,
gemma_4_e2b,1738,unrestricted,,,
gemma_4_e2b,1739,unrestricted,,,
gemma_4_e2b,1740,unrestricted,,,
gemma_4_e2b,1741,unrestricted,,,
gemma_4_e2b,1742,unrestricted,,,
gemma_4_e2b,1743,unrestricted,,,
gemma_4_e2b,1744,unrestricted,,,
gemma_4_e2b,1745,unrestricted,,,
gemma_4_e2b,1746,unrestricted,,,
gemma_4_e2b,1747,unrestricted,,,
gemma_4_e2b,1748,unrestricted,,,
gemma_4_e2b,1749,unrestricted,,,
gemma_4_e2b,1750,unrestricted,,,
gemma_4_e2b,1751,unrestricted,,,
gemma_4_e2b,1752,unrestricted,0.034,0.0,0.017
gemma_4_e2b,1753,unrestricted,,,
gemma_4_e2b,1754,unrestricted,,,
gemma_4_e2b,1755,unrestricted,,,
gemma_4_e2b,1756,unrestricted,,,
gemma_4_e2b,1757,unrestricted,,,
gemma_4_e2b,1758,unrestricted,,,
gemma_4_e2b,1759,unrestricted,,,
gemma_4_e2b,1760,unrestricted,,,
gemma_4_e2b,1761,unrestricted,0.0309,0.0,0.0154
gemma_4_e2b,1762,unrestricted,,,
gemma_4_e2b,1763,unrestricted,,,
gemma_4_e2b,1764,unrestricted,,,
gemma_4_e2b,1765,unrestricted,,,
gemma_4_e2b,1766,unrestricted,,,
gemma_4_e2b,1767,unrestricted,,,
gemma_4_e2b,1768,unrestricted,,,
gemma_4_e2b,1769,unrestricted,,,
gemma_4_e2b,1770,unrestricted,,,
gemma_4_e2b,1771,unrestricted,,,
gemma_4_e2b,1772,unrestricted,,,
gemma_4_e2b,1773,unrestricted,,,
gemma_4_e2b,1774,unrestricted,0.9814,0.0,0.4907
gemma_4_e2b,1775,unrestricted,,,
gemma_4_e2b,1776,unrestricted,,,
gemma_4_e2b,1777,unrestricted,,,
gemma_4_e2b,1778,unrestricted,,,
gemma_4_e2b,1779,unrestricted,,,
gemma_4_e2b,1780,unrestricted,0.9903,0.0,0.4952
gemma_4_e2b,1781,unrestricted,,,
gemma_4_e2b,1782,unrestricted,,,
gemma_4_e2b,1783,unrestricted,0.6,0.0,0.3
gemma_4_e2b,1784,unrestricted,,,
gemma_4_e2b,1785,unrestricted,,,
gemma_4_e2b,1786,unrestricted,,,
gemma_4_e2b,1787,unrestricted,,,
gemma_4_e2b,1788,unrestricted,,,
gemma_4_e2b,1789,unrestricted,0.4194,0.0,0.2097
gemma_4_e2b,1790,unrestricted,,,
gemma_4_e2b,1791,unrestricted,,,
gemma_4_e2b,1792,unrestricted,,,
gemma_4_e2b,1793,unrestricted,,,
gemma_4_e2b,1794,unrestricted,0.0226,0.0,0.0113
gemma_4_e2b,1795,unrestricted,,,
gemma_4_e2b,1796,unrestricted,,,
gemma_4_e2b,1797,unrestricted,,,
gemma_4_e2b,1798,unrestricted,,,
gemma_4_e2b,1799,unrestricted,0.0279,0.0,0.014
qwen2_audio_7b,0,baseline,0.4961,0.0769,0.2865
qwen2_audio_7b,1,baseline,0.981,0.0667,0.5238
qwen2_audio_7b,2,baseline,0.4734,0.0469,0.2601
qwen2_audio_7b,3,baseline,0.7756,0.1111,0.4434
qwen2_audio_7b,4,baseline,0.7385,0.0,0.3692
qwen2_audio_7b,5,baseline,0.4061,0.0588,0.2324
qwen2_audio_7b,6,baseline,0.9595,0.2381,0.5988
qwen2_audio_7b,7,baseline,0.9489,0.625,0.7869
qwen2_audio_7b,8,baseline,0.8366,0.1333,0.485
qwen2_audio_7b,9,baseline,0.9333,0.4,0.6667
qwen2_audio_7b,10,baseline,0.9746,0.0667,0.5206
qwen2_audio_7b,11,baseline,0.9907,0.1333,0.562
qwen2_audio_7b,12,baseline,0.7348,0.0714,0.4031
qwen2_audio_7b,13,baseline,0.9293,0.0,0.4646
qwen2_audio_7b,14,baseline,0.4643,0.125,0.2946
qwen2_audio_7b,15,baseline,0.872,0.06,0.466
qwen2_audio_7b,16,baseline,0.7094,0.2222,0.4658
qwen2_audio_7b,17,baseline,0.2584,0.0625,0.1605
qwen2_audio_7b,18,baseline,0.7078,0.1864,0.4471
qwen2_audio_7b,19,baseline,0.5678,0.0714,0.3196
qwen2_audio_7b,20,baseline,0.305,0.0,0.1525
qwen2_audio_7b,21,baseline,0.8769,0.1111,0.494
qwen2_audio_7b,22,baseline,0.8629,0.1053,0.4841
qwen2_audio_7b,23,baseline,0.9643,0.3846,0.6745
qwen2_audio_7b,24,baseline,0.4795,0.0526,0.2661
qwen2_audio_7b,25,baseline,0.1996,0.0,0.0998
qwen2_audio_7b,26,baseline,0.1351,0.0,0.0676
qwen2_audio_7b,27,baseline,0.6071,0.2143,0.4107
qwen2_audio_7b,28,baseline,0.8205,0.0556,0.438
qwen2_audio_7b,29,baseline,0.708,0.2308,0.4694
qwen2_audio_7b,30,baseline,0.9756,0.1667,0.5711
qwen2_audio_7b,31,baseline,0.472,0.25,0.361
qwen2_audio_7b,32,baseline,0.8938,0.0667,0.4802
qwen2_audio_7b,33,baseline,0.9227,0.3333,0.628
qwen2_audio_7b,34,baseline,0.5698,0.1111,0.3404
qwen2_audio_7b,35,baseline,0.4513,0.0833,0.2673
qwen2_audio_7b,36,baseline,0.6129,0.3333,0.4731
qwen2_audio_7b,37,baseline,0.86,0.2353,0.5476
qwen2_audio_7b,38,baseline,0.7412,0.0714,0.4063
qwen2_audio_7b,39,baseline,0.4112,0.1111,0.2612
qwen2_audio_7b,40,baseline,0.8047,0.125,0.4648
qwen2_audio_7b,41,baseline,0.8298,0.0769,0.4534
qwen2_audio_7b,42,baseline,0.504,0.0,0.252
qwen2_audio_7b,43,baseline,0.7382,0.0706,0.4044
qwen2_audio_7b,44,baseline,0.8125,0.1818,0.4972
qwen2_audio_7b,45,baseline,0.9677,0.7333,0.8505
qwen2_audio_7b,46,baseline,0.9481,0.0909,0.5195
qwen2_audio_7b,47,baseline,0.7329,0.25,0.4915
qwen2_audio_7b,48,baseline,0.604,0.0909,0.3474
qwen2_audio_7b,49,baseline,0.5652,0.3333,0.4493
qwen2_audio_7b,50,baseline,0.7826,0.0909,0.4368
qwen2_audio_7b,51,baseline,0.8333,0.1667,0.5
qwen2_audio_7b,52,baseline,0.4696,0.0526,0.2611
qwen2_audio_7b,53,baseline,0.9126,0.0833,0.498
qwen2_audio_7b,54,baseline,0.7257,0.0769,0.4013
qwen2_audio_7b,55,baseline,0.6917,0.0588,0.3752
qwen2_audio_7b,56,baseline,0.6957,0.0,0.3478
qwen2_audio_7b,57,baseline,0.5166,0.0147,0.2657
qwen2_audio_7b,58,baseline,0.3583,0.0345,0.1964
qwen2_audio_7b,59,baseline,0.9881,0.1818,0.585
qwen2_audio_7b,60,baseline,0.7857,0.125,0.4554
qwen2_audio_7b,61,baseline,0.6879,0.1333,0.4106
qwen2_audio_7b,62,baseline,0.757,0.0833,0.4202
qwen2_audio_7b,63,baseline,0.6441,0.0833,0.3637
qwen2_audio_7b,64,baseline,0.7343,0.0667,0.4005
qwen2_audio_7b,65,baseline,0.5402,0.1,0.3201
qwen2_audio_7b,66,baseline,0.9899,0.875,0.9324
qwen2_audio_7b,67,baseline,0.8053,0.0714,0.4384
qwen2_audio_7b,68,baseline,0.8727,0.2857,0.5792
qwen2_audio_7b,69,baseline,0.5926,0.0667,0.3296
qwen2_audio_7b,70,baseline,0.6907,0.0,0.3454
qwen2_audio_7b,71,baseline,0.9412,0.3333,0.6373
qwen2_audio_7b,72,baseline,0.1508,0.0,0.0754
qwen2_audio_7b,73,baseline,0.9661,0.3333,0.6497
qwen2_audio_7b,74,baseline,0.3611,0.0,0.1806
qwen2_audio_7b,75,baseline,0.8971,0.1667,0.5319
qwen2_audio_7b,76,baseline,0.9432,0.2308,0.587
qwen2_audio_7b,77,baseline,0.7931,0.0,0.3966
qwen2_audio_7b,78,baseline,0.346,0.027,0.1865
qwen2_audio_7b,79,baseline,0.678,0.0,0.339
qwen2_audio_7b,80,baseline,0.8462,0.1,0.4731
qwen2_audio_7b,81,baseline,0.961,0.2222,0.5916
qwen2_audio_7b,82,baseline,0.8421,0.0,0.4211
qwen2_audio_7b,83,baseline,0.75,0.2857,0.5179
qwen2_audio_7b,84,baseline,0.8043,0.2857,0.545
qwen2_audio_7b,85,baseline,0.35,0.0667,0.2083
qwen2_audio_7b,86,baseline,0.9481,0.1818,0.5649
qwen2_audio_7b,87,baseline,0.7037,0.1667,0.4352
qwen2_audio_7b,88,baseline,0.7561,0.0,0.378
qwen2_audio_7b,89,baseline,0.7368,0.2,0.4684
qwen2_audio_7b,90,baseline,0.3397,0.0,0.1699
qwen2_audio_7b,91,baseline,1.0,0.0,0.5
qwen2_audio_7b,92,baseline,0.6364,0.1818,0.4091
qwen2_audio_7b,93,baseline,0.7733,0.3333,0.5533
qwen2_audio_7b,94,baseline,0.6818,0.1429,0.4123
qwen2_audio_7b,95,baseline,0.6813,0.1818,0.4316
qwen2_audio_7b,96,baseline,0.9423,0.3333,0.6378
qwen2_audio_7b,97,baseline,1.0,0.6667,0.8333
qwen2_audio_7b,98,baseline,0.9863,0.1818,0.5841
qwen2_audio_7b,99,baseline,0.7763,0.0,0.3882
qwen2_audio_7b,100,baseline,0.8043,0.2222,0.5133
qwen2_audio_7b,101,baseline,0.64,0.1429,0.3914
qwen2_audio_7b,102,baseline,1.0,0.6,0.8
qwen2_audio_7b,103,baseline,0.8974,0.1667,0.5321
qwen2_audio_7b,104,baseline,0.6356,0.0667,0.3511
qwen2_audio_7b,105,baseline,0.9565,0.4444,0.7005
qwen2_audio_7b,106,baseline,0.7619,0.0909,0.4264
qwen2_audio_7b,107,baseline,0.6571,0.2,0.4286
qwen2_audio_7b,108,baseline,0.7536,0.25,0.5018
qwen2_audio_7b,109,baseline,0.6923,0.0,0.3462
qwen2_audio_7b,110,baseline,0.8592,0.0,0.4296
qwen2_audio_7b,111,baseline,0.6118,0.0476,0.3297
qwen2_audio_7b,112,baseline,0.6686,0.15,0.4093
qwen2_audio_7b,113,baseline,0.9835,0.1429,0.5632
qwen2_audio_7b,114,baseline,0.4492,0.0,0.2246
qwen2_audio_7b,115,baseline,0.831,0.0909,0.4609
qwen2_audio_7b,116,baseline,0.2744,0.1304,0.2024
qwen2_audio_7b,117,baseline,0.7863,0.125,0.4557
qwen2_audio_7b,118,baseline,0.7158,0.0714,0.3936
qwen2_audio_7b,119,baseline,0.8704,0.0,0.4352
qwen2_audio_7b,120,baseline,0.9844,0.1429,0.5636
qwen2_audio_7b,121,baseline,0.6515,0.7143,0.6829
qwen2_audio_7b,122,baseline,0.6577,0.1667,0.4122
qwen2_audio_7b,123,baseline,0.4954,0.1,0.2977
qwen2_audio_7b,124,baseline,0.75,0.2857,0.5179
qwen2_audio_7b,125,baseline,0.9143,0.0588,0.4866
qwen2_audio_7b,126,baseline,0.2311,0.0149,0.123
qwen2_audio_7b,127,baseline,0.6071,0.0909,0.349
qwen2_audio_7b,128,baseline,0.7903,0.0,0.3952
qwen2_audio_7b,129,baseline,0.9672,0.6,0.7836
qwen2_audio_7b,130,baseline,0.859,0.0,0.4295
qwen2_audio_7b,131,baseline,0.4545,0.0625,0.2585
qwen2_audio_7b,132,baseline,0.9194,0.0,0.4597
qwen2_audio_7b,133,baseline,0.7368,0.0,0.3684
qwen2_audio_7b,134,baseline,0.9836,0.0,0.4918
qwen2_audio_7b,135,baseline,0.5339,0.2308,0.3823
qwen2_audio_7b,136,baseline,1.0,0.0,0.5
qwen2_audio_7b,137,baseline,0.9279,0.65,0.789
qwen2_audio_7b,138,baseline,0.8618,0.05,0.4559
qwen2_audio_7b,139,baseline,0.8596,0.0435,0.4516
qwen2_audio_7b,140,baseline,0.7364,0.0588,0.3976
qwen2_audio_7b,141,baseline,0.8623,0.0,0.4311
qwen2_audio_7b,142,baseline,0.8448,0.3333,0.5891
qwen2_audio_7b,143,baseline,0.9672,0.3571,0.6622
qwen2_audio_7b,144,baseline,0.6059,0.0,0.3029
qwen2_audio_7b,145,baseline,0.9103,0.0476,0.479
qwen2_audio_7b,146,baseline,0.8684,0.0,0.4342
qwen2_audio_7b,147,baseline,0.8031,0.3,0.5516
qwen2_audio_7b,148,baseline,0.6835,0.1,0.3918
qwen2_audio_7b,149,baseline,0.8699,0.7,0.7849
qwen2_audio_7b,150,baseline,0.7955,0.0,0.3977
qwen2_audio_7b,151,baseline,0.4777,0.1176,0.2977
qwen2_audio_7b,152,baseline,0.7778,0.0526,0.4152
qwen2_audio_7b,153,baseline,0.6961,0.1304,0.4133
qwen2_audio_7b,154,baseline,0.3174,0.0,0.1587
qwen2_audio_7b,155,baseline,0.7434,0.0,0.3717
qwen2_audio_7b,156,baseline,0.8817,0.0,0.4409
qwen2_audio_7b,157,baseline,0.9818,0.2273,0.6045
qwen2_audio_7b,158,baseline,0.7226,0.0,0.3613
qwen2_audio_7b,159,baseline,0.525,0.0455,0.2852
qwen2_audio_7b,160,baseline,0.5991,0.6111,0.6051
qwen2_audio_7b,161,baseline,0.9647,0.7143,0.8395
qwen2_audio_7b,162,baseline,0.8354,0.1111,0.4733
qwen2_audio_7b,163,baseline,0.44,0.0625,0.2512
qwen2_audio_7b,164,baseline,0.9728,0.2632,0.618
qwen2_audio_7b,165,baseline,0.9543,0.0678,0.5111
qwen2_audio_7b,166,baseline,0.9208,0.1667,0.5437
qwen2_audio_7b,167,baseline,0.5904,0.0,0.2952
qwen2_audio_7b,168,baseline,0.3423,0.0145,0.1784
qwen2_audio_7b,169,baseline,0.4724,0.1667,0.3195
qwen2_audio_7b,170,baseline,0.925,0.2273,0.5761
qwen2_audio_7b,171,baseline,0.8581,0.25,0.5541
qwen2_audio_7b,172,baseline,0.7006,0.5,0.6003
qwen2_audio_7b,173,baseline,1.0,0.8667,0.9333
qwen2_audio_7b,174,baseline,0.6462,0.1538,0.4
qwen2_audio_7b,175,baseline,0.9138,0.2727,0.5933
qwen2_audio_7b,176,baseline,0.9126,0.381,0.6468
qwen2_audio_7b,177,baseline,0.9131,0.1071,0.5101
qwen2_audio_7b,178,baseline,0.2922,0.0,0.1461
qwen2_audio_7b,179,baseline,0.7022,0.3636,0.5329
qwen2_audio_7b,180,baseline,0.6557,0.0,0.3279
qwen2_audio_7b,181,baseline,0.9692,0.8333,0.9013
qwen2_audio_7b,182,baseline,0.7273,0.0714,0.3994
qwen2_audio_7b,183,baseline,1.0,1.0,1.0
qwen2_audio_7b,184,baseline,0.897,0.4444,0.6707
qwen2_audio_7b,185,baseline,0.966,0.8235,0.8948
qwen2_audio_7b,186,baseline,0.8125,0.0,0.4062
qwen2_audio_7b,187,baseline,0.4671,0.0,0.2335
qwen2_audio_7b,188,baseline,0.7413,0.0833,0.4123
qwen2_audio_7b,189,baseline,0.3878,0.0556,0.2217
qwen2_audio_7b,190,baseline,0.8521,0.0,0.4261
qwen2_audio_7b,191,baseline,0.5339,0.0,0.2669
qwen2_audio_7b,192,baseline,0.7789,0.1818,0.4804
qwen2_audio_7b,193,baseline,0.83,0.0833,0.4567
qwen2_audio_7b,194,baseline,0.4111,0.0588,0.235
qwen2_audio_7b,195,baseline,0.581,0.0,0.2905
qwen2_audio_7b,196,baseline,0.9831,0.2857,0.6344
qwen2_audio_7b,197,baseline,0.3458,0.0,0.1729
qwen2_audio_7b,198,baseline,0.8947,0.1818,0.5383
qwen2_audio_7b,199,baseline,0.8871,0.0588,0.473
qwen2_audio_7b,200,baseline,0.7838,0.1,0.4419
qwen2_audio_7b,201,baseline,0.8879,0.0588,0.4734
qwen2_audio_7b,202,baseline,0.9231,0.0,0.4615
qwen2_audio_7b,203,baseline,0.8716,0.0769,0.4742
qwen2_audio_7b,204,baseline,0.1687,0.1429,0.1558
qwen2_audio_7b,205,baseline,0.7097,0.0833,0.3965
qwen2_audio_7b,206,baseline,0.2738,0.0,0.1369
qwen2_audio_7b,207,baseline,0.9724,0.5294,0.7509
qwen2_audio_7b,208,baseline,0.6556,0.0,0.3278
qwen2_audio_7b,209,baseline,0.6782,0.0833,0.3807
qwen2_audio_7b,210,baseline,0.6099,0.0526,0.3313
qwen2_audio_7b,211,baseline,0.5765,0.0,0.2882
qwen2_audio_7b,212,baseline,0.5,0.0,0.25
qwen2_audio_7b,213,baseline,0.6489,0.1667,0.4078
qwen2_audio_7b,214,baseline,0.466,0.1,0.283
qwen2_audio_7b,215,baseline,0.832,0.0714,0.4517
qwen2_audio_7b,216,baseline,0.6162,0.0909,0.3535
qwen2_audio_7b,217,baseline,0.6322,0.0909,0.3615
qwen2_audio_7b,218,baseline,0.4245,0.0,0.2122
qwen2_audio_7b,219,baseline,0.6627,0.0476,0.3551
qwen2_audio_7b,220,baseline,0.0988,0.0,0.0494
qwen2_audio_7b,221,baseline,0.4234,0.0625,0.2429
qwen2_audio_7b,222,baseline,0.93,0.0833,0.5067
qwen2_audio_7b,223,baseline,0.5905,0.1667,0.3786
qwen2_audio_7b,224,baseline,0.8871,0.1111,0.4991
qwen2_audio_7b,225,baseline,0.8732,0.0,0.4366
qwen2_audio_7b,226,baseline,0.1944,0.0,0.0972
qwen2_audio_7b,227,baseline,0.6444,0.0714,0.3579
qwen2_audio_7b,228,baseline,0.7037,0.0,0.3519
qwen2_audio_7b,229,baseline,0.7273,0.2,0.4636
qwen2_audio_7b,230,baseline,0.3857,0.375,0.3804
qwen2_audio_7b,231,baseline,0.7973,0.1111,0.4542
qwen2_audio_7b,232,baseline,0.25,0.0,0.125
qwen2_audio_7b,233,baseline,0.9227,0.3333,0.628
qwen2_audio_7b,234,baseline,0.5439,0.6,0.5719
qwen2_audio_7b,235,baseline,0.4737,0.0625,0.2681
qwen2_audio_7b,236,baseline,0.2833,0.0625,0.1729
qwen2_audio_7b,237,baseline,0.9032,0.1111,0.5072
qwen2_audio_7b,238,baseline,0.4941,0.0833,0.2887
qwen2_audio_7b,239,baseline,0.6847,0.0909,0.3878
qwen2_audio_7b,240,baseline,0.9884,0.25,0.6192
qwen2_audio_7b,241,baseline,0.2171,0.0769,0.147
qwen2_audio_7b,242,baseline,0.0161,0.0,0.0081
qwen2_audio_7b,243,baseline,0.4586,0.0244,0.2415
qwen2_audio_7b,244,baseline,0.9333,0.0,0.4667
qwen2_audio_7b,245,baseline,0.7222,0.0476,0.3849
qwen2_audio_7b,246,baseline,0.95,0.3333,0.6417
qwen2_audio_7b,247,baseline,0.9882,0.5,0.7441
qwen2_audio_7b,248,baseline,0.878,0.2,0.539
qwen2_audio_7b,249,baseline,0.5833,0.25,0.4167
qwen2_audio_7b,250,baseline,0.2523,0.0,0.1261
qwen2_audio_7b,251,baseline,0.6495,0.1818,0.4157
qwen2_audio_7b,252,baseline,0.72,0.0714,0.3957
qwen2_audio_7b,253,baseline,0.85,0.0667,0.4583
qwen2_audio_7b,254,baseline,0.863,0.0909,0.477
qwen2_audio_7b,255,baseline,0.9873,0.0909,0.5391
qwen2_audio_7b,256,baseline,0.45,0.0909,0.2705
qwen2_audio_7b,257,baseline,0.236,0.0769,0.1564
qwen2_audio_7b,258,baseline,0.425,0.2857,0.3554
qwen2_audio_7b,259,baseline,0.7381,0.1818,0.46
qwen2_audio_7b,260,baseline,0.8833,0.1429,0.5131
qwen2_audio_7b,261,baseline,0.4478,0.1429,0.2953
qwen2_audio_7b,262,baseline,0.7025,0.0,0.3512
qwen2_audio_7b,263,baseline,0.7805,0.1111,0.4458
qwen2_audio_7b,264,baseline,0.7296,0.05,0.3898
qwen2_audio_7b,265,baseline,0.2313,0.0455,0.1384
qwen2_audio_7b,266,baseline,0.984,0.5294,0.7567
qwen2_audio_7b,267,baseline,0.6271,0.25,0.4386
qwen2_audio_7b,268,baseline,0.6712,0.0,0.3356
qwen2_audio_7b,269,baseline,0.8125,0.0,0.4062
qwen2_audio_7b,270,baseline,0.0405,0.0,0.0202
qwen2_audio_7b,271,baseline,0.4265,0.2857,0.3561
qwen2_audio_7b,272,baseline,0.3,0.0,0.15
qwen2_audio_7b,273,baseline,0.377,0.25,0.3135
qwen2_audio_7b,274,baseline,0.6667,0.25,0.4583
qwen2_audio_7b,275,baseline,0.5,0.0,0.25
qwen2_audio_7b,276,baseline,0.7765,0.1818,0.4791
qwen2_audio_7b,277,baseline,0.1515,0.0,0.0758
qwen2_audio_7b,278,baseline,0.1,0.0,0.05
qwen2_audio_7b,279,baseline,0.1795,0.0,0.0897
qwen2_audio_7b,280,baseline,0.7677,0.0769,0.4223
qwen2_audio_7b,281,baseline,0.9577,0.25,0.6039
qwen2_audio_7b,282,baseline,0.8667,0.3333,0.6
qwen2_audio_7b,283,baseline,0.4,0.0,0.2
qwen2_audio_7b,284,baseline,0.7241,0.4,0.5621
qwen2_audio_7b,285,baseline,0.5765,0.2222,0.3993
qwen2_audio_7b,286,baseline,0.3571,0.0,0.1786
qwen2_audio_7b,287,baseline,0.1452,0.0,0.0726
qwen2_audio_7b,288,baseline,0.52,0.0,0.26
qwen2_audio_7b,289,baseline,0.9091,0.5,0.7045
qwen2_audio_7b,290,baseline,0.4773,0.0,0.2386
qwen2_audio_7b,291,baseline,0.7778,0.0,0.3889
qwen2_audio_7b,292,baseline,0.3962,0.0,0.1981
qwen2_audio_7b,293,baseline,0.9194,0.2,0.5597
qwen2_audio_7b,294,baseline,1.0,1.0,1.0
qwen2_audio_7b,295,baseline,0.4038,0.0,0.2019
qwen2_audio_7b,296,baseline,1.0,0.0,0.5
qwen2_audio_7b,297,baseline,0.9828,0.3333,0.658
qwen2_audio_7b,298,baseline,0.661,0.3333,0.4972
qwen2_audio_7b,299,baseline,0.3214,0.0,0.1607
qwen2_audio_7b,300,baseline,0.0149,0.0,0.0075
qwen2_audio_7b,301,baseline,0.1429,0.0,0.0714
qwen2_audio_7b,302,baseline,1.0,0.3333,0.6667
qwen2_audio_7b,303,baseline,0.8551,0.2,0.5275
qwen2_audio_7b,304,baseline,0.9242,0.0,0.4621
qwen2_audio_7b,305,baseline,0.7,0.0,0.35
qwen2_audio_7b,306,baseline,0.7167,0.0,0.3583
qwen2_audio_7b,307,baseline,0.5789,0.4,0.4895
qwen2_audio_7b,308,baseline,0.1087,0.0,0.0543
qwen2_audio_7b,309,baseline,0.6667,0.25,0.4583
qwen2_audio_7b,310,baseline,0.5581,0.0,0.2791
qwen2_audio_7b,311,baseline,0.2,0.0,0.1
qwen2_audio_7b,312,baseline,0.9789,0.5,0.7395
qwen2_audio_7b,313,baseline,0.0825,0.0,0.0412
qwen2_audio_7b,314,baseline,0.9245,0.3333,0.6289
qwen2_audio_7b,315,baseline,0.8636,0.3333,0.5985
qwen2_audio_7b,316,baseline,0.15,0.0,0.075
qwen2_audio_7b,317,baseline,0.4043,0.0,0.2021
qwen2_audio_7b,318,baseline,0.7073,0.1818,0.4446
qwen2_audio_7b,319,baseline,0.8125,0.0,0.4062
qwen2_audio_7b,320,baseline,0.3623,0.0,0.1812
qwen2_audio_7b,321,baseline,0.6716,0.5,0.5858
qwen2_audio_7b,322,baseline,0.46,0.0,0.23
qwen2_audio_7b,323,baseline,0.3333,0.0,0.1667
qwen2_audio_7b,324,baseline,0.4583,0.0,0.2292
qwen2_audio_7b,325,baseline,0.977,0.3,0.6385
qwen2_audio_7b,326,baseline,0.3566,0.0,0.1783
qwen2_audio_7b,327,baseline,0.4286,0.125,0.2768
qwen2_audio_7b,328,baseline,0.9,0.0,0.45
qwen2_audio_7b,329,baseline,0.8143,0.0,0.4071
qwen2_audio_7b,330,baseline,1.0,1.0,1.0
qwen2_audio_7b,331,baseline,0.3333,0.0,0.1667
qwen2_audio_7b,332,baseline,0.2105,0.0,0.1053
qwen2_audio_7b,333,baseline,0.7705,0.2857,0.5281
qwen2_audio_7b,334,baseline,0.5833,0.0,0.2917
qwen2_audio_7b,335,baseline,0.9706,0.4,0.6853
qwen2_audio_7b,336,baseline,0.1842,0.0,0.0921
qwen2_audio_7b,337,baseline,0.4337,0.0526,0.2432
qwen2_audio_7b,338,baseline,0.5556,0.0,0.2778
qwen2_audio_7b,339,baseline,0.8724,0.6111,0.7418
qwen2_audio_7b,340,baseline,0.8465,0.5263,0.6864
qwen2_audio_7b,341,baseline,0.7396,0.1,0.4198
qwen2_audio_7b,342,baseline,0.56,0.0,0.28
qwen2_audio_7b,343,baseline,0.8889,0.2727,0.5808
qwen2_audio_7b,344,baseline,0.0128,0.0,0.0064
